feature_0,feature_1,feature_2,feature_3,label
-1.4277665198652794,-0.7135473967984334,0.15998789215018647,0.049933345918303056,0
-0.041866674309791074,-2.426189130922733,-0.8212801579767578,1.3068364786302908,0
-1.979688475312027,1.0904237676047634,0.9360402793402376,-1.059502901265914,0
-0.014256703876398102,-3.0345830864535714,-1.0380357214057525,1.643543666926072,1
-0.7957771508645393,0.04938547128051207,0.24270077469753237,-0.21480971512758923,1
-0.9966341843156481,1.7804612325907607,0.8941325920256349,-1.2017432151181466,0
1.2887598390100923,-0.4991231827448199,-0.5369879695074813,0.5753591974657603,1
0.25292593709623457,-0.03586850026093924,-0.08406594700028318,0.07922174303389884,1
0.8185518910061886,0.18641281131056786,-0.1681879361707041,0.09221927422519263,1
1.4883120840119048,-0.003100254853939166,-0.42326091319076253,0.35330592839187913,1
1.7751429847270865,-0.1348882186648992,-0.5498837110396219,0.49259481186906134,1
1.0076045290042392,0.7712778441245225,-0.020973907977014043,-0.18053048374058075,0
1.1659685446208798,1.3755528945332625,0.1416111283991762,-0.47106472347363837,1
-0.7599205776310785,0.09019510106966444,0.2465432596516456,-0.2284863406138058,1
-1.5677870001599055,0.4186334704894219,0.5885006004087209,-0.5975982476320219,0
-0.9208509010283872,-0.5896796220548384,0.05872518842374711,0.10247062246005605,0
0.42832340364445887,0.6507929731425318,0.10197874303848493,-0.25200053074112155,1
-1.233599893793625,1.5240939998220904,0.873316877677954,-1.118593713647233,0
0.9402864574329183,2.340513894065504,0.537000324159299,-1.048081798461684,1
0.5867840267723083,2.5966842218668424,0.7252492132425945,-1.2706263616555973,0
0.5849838346092617,0.21686922969372724,-0.09147184386144029,0.020508170672779748,1
-0.38264258689430086,-3.0856610429868305,-0.9510742568707166,1.5842308565561685,1
-1.8986766707099125,0.1203557754509117,0.5799366146501373,-0.5138934797544645,0
-0.39147327175949453,-1.4014057360784333,-0.37019363837160507,0.6680749602287073,0
-1.6186938558300996,0.4077569414504085,0.5992065655323129,-0.6037224733953764,0
-0.5421867183751359,-1.9023065069073164,-0.49945007746535564,0.9043139874911631,1
0.020544326658588408,-2.3669828044863763,-0.8186530379206093,1.2894493568130803,1
0.7634074145212462,0.288366915292227,-0.11753367198717822,0.02385907502117397,1
0.8364688130702762,0.9892698101043724,0.10243168112157734,-0.33926978236829675,1
1.0758660048850444,-2.103379236586108,-1.0274991287613293,1.3957144934556216,1
0.7867638967532058,-1.2829297971799767,-0.6637447537716692,0.8821425305560477,0
1.0875708383464469,1.4498089277028172,0.18935018697297987,-0.5298865073405702,1
0.3091599669834709,1.6043597695610998,0.4632385221137423,-0.797668086222865,1
0.5512927124739901,0.762274088805754,0.10537824569437049,-0.28345064014784116,1
-0.37892303847128095,-2.3417453260237986,-0.6966677226619968,1.18137586018325,0
0.5605524132447951,1.6571064132851412,0.410038149199239,-0.7669013540604808,1
2.002497804584633,0.9394592451649472,-0.24544610076251502,-0.03675496587082526,0
-0.9405735162058885,-0.6388696051907845,0.04742808514316019,0.12450713844596786,0
-2.0478101690502832,-0.7919407640820417,0.3089581143220358,-0.05401077622589846,0
1.3478014352861138,2.1353928701951395,0.35095985015094683,-0.8404816127341724,1
-1.457497124674087,0.8546933453253682,0.7069577259764394,-0.8081975183050888,0
-0.009199807911645541,-1.1943849144294554,-0.4075436630055207,0.646036364814821,1
1.1747370779576656,0.8781057921045687,-0.0317002973569141,-0.19902140039373267,0
1.770795920746771,1.5355765591448396,0.02498933169100783,-0.4150174813927082,1
-1.257557842903147,-0.749535450488864,0.09934567303695291,0.10967748352836126,0
0.9524343934207271,0.7396996632396641,-0.016167534363608252,-0.1764268526807497,1
0.025602364964912527,0.4572801643536778,0.14976789465238943,-0.24212380034612696,1
-0.8014779185207899,1.6363638447128546,0.789288483187763,-1.0774325567151306,0
0.8835998151507941,-0.6995998447863664,-0.4908983365754469,0.5884390851682533,1
1.1449295341769485,2.6699509191276602,0.5920774139453622,-1.1785237590746636,1
